Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
400,0,0.211669,71,2,1.434379,4759.44,30,0,0,0,2.0
401,0,0.380103,47,0,1.696421,3868.83,30,0,6,0,1.0
402,0,0.594167,22,0,1.91233,6530.64,30,0,4,0,1.0
403,1,0.547544,34,0,1.137491,2148.1,30,0,10,0,1.0
404,0,0.879543,56,0,1.883008,4960.47,30,0,10,1,0.0
405,0,0.405606,62,0,3.195718,5728.68,30,0,0,0,0.0
406,0,0.613731,30,0,4.336237,3323.74,30,0,10,0,2.0
407,0,0.409218,31,0,1.3207,8383.29,30,0,1,0,2.0
408,0,0.299209,31,0,0.504462,10720.64,30,0,4,0,3.0
409,0,0.376736,72,0,0.713382,,30,0,0,0,0.0
410,0,0.819674,34,0,0.229874,15947.02,30,1,0,0,0.0
411,0,0.552688,71,0,0.928045,4355.57,30,1,9,0,0.0
412,0,0.575821,25,0,3.510451,7012.41,30,0,2,0,0.0
413,0,0.25749,56,1,1.103838,3242.99,30,0,7,0,3.0
414,0,0.24543,72,0,0.699283,5225.11,30,0,3,0,8.0
415,0,0.112139,24,0,1.115504,9310.52,30,0,7,0,1.0
416,0,0.231306,42,1,1.457069,6079.89,30,1,8,1,0.0
417,0,0.537142,47,0,2.808213,5787.08,30,0,5,1,0.0
418,0,0.574265,63,0,1.300125,9722.56,30,0,2,0,
419,1,0.462394,67,1,0.863997,,30,0,2,0,3.0
420,0,0.730853,29,1,0.542076,5929.76,30,0,5,1,0.0
421,0,0.30649,47,0,0.382526,,30,0,2,0,0.0
422,0,0.583729,57,0,0.961203,12311.14,30,0,10,3,3.0
423,0,0.325373,55,0,0.725194,4017.71,30,0,1,0,1.0
424,0,0.026692,39,0,1.179373,3086.43,30,2,0,0,0.0
425,0,0.475564,45,0,1.253136,1208.35,30,1,3,0,0.0
426,0,0.563866,44,0,0.51632,3316.45,30,0,6,0,1.0
427,0,0.210697,33,1,1.157496,,30,0,2,0,2.0
428,0,0.145893,60,3,2.341544,3246.67,30,0,4,0,0.0
429,0,0.479718,41,1,1.937265,1923.93,30,0,3,0,2.0
430,0,0.657484,47,0,1.173655,3536.62,30,0,6,0,1.0
431,0,0.542821,43,0,1.458766,3420.25,30,0,3,0,0.0
432,0,0.289476,71,1,1.391353,2423.66,30,0,6,0,3.0
433,0,0.083307,67,0,1.112728,3992.84,30,0,10,0,5.0
434,0,0.255394,58,0,0.960072,15379.04,30,0,0,0,2.0
435,0,0.073939,51,0,1.746304,2130.91,30,0,10,0,0.0
436,0,0.259386,39,0,1.9816,,30,0,0,0,0.0
437,1,0.435186,70,1,0.297452,,30,0,5,0,0.0
438,0,0.71373,40,0,1.603732,2152.04,30,0,4,0,8.0
439,0,0.995542,37,0,2.119883,7379.49,30,0,1,1,1.0
440,0,0.295078,27,0,0.547382,,30,0,3,3,2.0
441,0,0.463923,26,0,2.446609,,30,1,1,0,1.0
442,0,0.695517,59,1,1.575646,2845.71,30,0,3,0,3.0
443,0,0.292072,41,0,0.781969,9136.26,30,0,1,1,5.0
444,0,0.662085,72,0,1.191896,,30,1,1,0,0.0
445,0,0.946556,41,0,1.146073,4294.94,30,1,4,0,2.0
446,0,0.663897,26,0,0.350381,,30,0,1,0,1.0
447,0,0.151298,67,0,0.377638,4109.78,30,0,3,0,2.0
448,0,0.271656,37,0,1.071906,,30,0,2,0,8.0
449,0,0.439581,27,0,0.259178,,30,0,6,0,5.0
450,0,0.396261,34,3,1.282199,8371.6,30,0,6,2,0.0
451,0,0.892339,48,1,1.475056,5290.1,30,0,2,0,6.0
452,0,0.520256,65,0,1.223799,3717.41,30,0,0,0,0.0
453,0,0.127307,33,2,0.840047,6320.91,30,0,10,0,2.0
454,0,0.130976,61,0,0.668493,6246.28,30,0,0,0,1.0
455,0,0.407711,57,0,4.284552,9405.9,30,0,3,1,3.0
456,0,0.322743,31,2,0.298629,2769.75,30,0,9,0,2.0
457,0,0.836108,52,0,1.029933,,30,0,5,0,1.0
458,0,0.128788,22,0,1.125582,8098.76,30,0,3,0,0.0
459,1,0.45113,26,0,1.368712,1580.73,30,0,0,0,3.0
460,0,0.595194,39,0,2.015676,4868.85,30,0,1,0,2.0
461,0,0.203639,50,1,0.849469,3932.41,30,0,2,0,1.0
462,0,0.256386,42,0,0.711285,5787.79,30,0,7,0,7.0
463,0,0.204182,36,0,1.587963,1336.64,30,1,0,0,0.0
464,0,0.503377,31,1,0.855599,3075.22,30,0,0,0,1.0
465,0,0.054057,59,0,0.412107,5455.1,30,0,10,0,0.0
466,0,0.2819,39,0,0.478826,,30,0,1,0,0.0
467,0,0.302997,35,2,0.57134,9435.6,30,0,0,0,1.0
468,0,0.625394,74,1,1.457733,6955.86,30,0,1,0,0.0
469,0,0.86968,31,0,0.920191,11321.61,30,0,6,0,8.0
470,0,0.380249,69,1,0.696101,1906.8,30,0,9,0,2.0
471,0,0.535496,26,1,0.490568,11876.83,30,0,7,1,1.0
472,0,0.019497,47,0,2.045307,3746.6,30,0,5,0,1.0
473,0,0.435066,56,0,1.646689,3033.0,30,1,4,0,1.0
474,0,0.212861,48,0,0.586472,,30,0,6,0,3.0
475,0,0.321078,45,0,0.242364,8168.86,30,0,4,2,0.0
476,0,0.273424,37,0,1.168414,4594.52,30,0,0,0,1.0
477,0,0.296811,38,2,0.682128,10479.23,30,0,0,0,1.0
478,0,0.278896,62,4,1.422081,5341.2,30,0,3,0,0.0
479,0,0.441235,71,1,1.025672,3298.95,0,0,10,0,1.0
480,0,0.957598,60,0,0.76115,3298.58,30,0,1,0,0.0
481,0,0.410826,30,0,0.765925,4449.67,30,0,0,0,0.0
482,0,0.117882,28,0,1.953833,7647.69,30,0,6,0,7.0
483,0,0.692306,64,1,0.787502,5951.65,30,0,8,0,4.0
484,0,0.525505,22,1,5.0,13174.1,30,0,1,0,8.0
485,0,0.413809,70,0,0.78911,8451.66,30,0,1,0,4.0
486,0,0.688629,46,1,0.990098,7284.78,30,0,4,0,0.0
487,0,0.322048,61,0,1.09243,7368.06,30,0,0,0,1.0
488,0,1.001515,47,0,0.71559,3333.15,30,0,3,0,1.0
489,1,0.106486,30,3,3.140804,11721.83,30,1,10,0,4.0
490,1,0.44525,71,2,2.291013,9754.95,30,0,1,0,0.0
491,0,0.299909,57,1,1.159864,6460.12,30,0,7,0,0.0
492,0,0.271962,52,1,3.260097,5372.61,30,0,3,0,3.0
493,0,0.225661,62,0,0.757749,2764.97,30,0,0,0,1.0
494,0,0.10186,51,0,1.363348,,30,0,5,0,1.0
495,0,0.577567,37,0,0.470803,6490.43,30,1,2,0,0.0
496,0,0.322995,74,0,1.650936,,30,0,1,1,0.0
497,0,0.361742,22,0,0.789338,13047.02,30,2,6,1,2.0
498,0,0.538513,52,2,0.366079,4746.24,30,0,3,1,6.0
499,0,0.381015,35,0,2.80363,1675.26,30,1,2,1,7.0
500,0,0.735262,32,0,1.562581,6476.13,30,0,5,0,2.0
501,0,0.224607,62,0,0.866081,,30,0,0,0,5.0
502,0,0.467413,61,2,0.720525,6448.76,30,0,7,0,3.0
503,0,0.676672,68,2,1.632644,5563.18,30,0,7,0,1.0
504,0,0.52458,38,0,0.313446,,30,0,1,0,2.0
505,0,0.619197,58,0,4.057479,7724.74,30,0,1,0,3.0
506,0,0.162546,46,0,1.185562,6094.15,30,0,1,2,1.0
507,0,0.46278,22,2,1.616879,6001.79,30,0,1,0,3.0
508,0,0.273009,26,0,0.84468,3041.05,30,1,0,0,1.0
509,1,0.436003,32,0,1.084886,5881.67,30,0,1,0,0.0
510,1,0.873876,68,0,0.943954,3696.61,30,1,6,0,1.0
511,0,0.611635,30,0,0.497787,5571.88,30,0,8,0,7.0
512,0,0.718681,74,0,2.565212,7288.37,30,0,3,0,8.0
513,0,0.555172,71,1,0.892239,1959.72,30,0,2,1,
514,0,0.186569,67,0,0.860796,3210.93,30,0,0,0,0.0
515,0,0.57273,33,2,0.685005,17047.73,30,0,1,0,2.0
516,0,0.564332,58,3,1.529242,3806.1,30,0,1,0,6.0
517,0,0.874118,41,0,1.508448,12431.94,27,0,1,0,3.0
518,1,0.321837,30,1,3.184605,4155.31,30,0,0,1,2.0
519,0,0.331273,64,2,1.003274,7629.04,30,0,7,0,
520,0,0.583092,49,0,0.782512,3717.52,30,0,10,0,0.0
521,0,0.557891,39,0,3.120415,11608.7,30,0,1,1,0.0
522,0,0.618045,26,0,1.991758,,30,1,0,0,2.0
523,0,0.17349,25,0,1.654264,5155.08,30,0,6,0,0.0
524,0,0.521586,70,2,0.601216,,30,0,1,0,0.0
525,0,0.491049,39,1,2.006345,4384.42,30,0,0,0,2.0
526,0,0.493084,22,0,0.484022,6485.46,30,0,6,2,0.0
527,0,0.746176,63,0,1.132258,4372.34,30,0,2,0,1.0
528,0,0.562301,37,0,1.558111,2841.1,30,0,10,1,2.0
529,0,0.975463,32,0,1.136355,12279.88,30,0,0,0,0.0
530,0,0.140566,33,0,0.58863,5103.02,30,0,6,0,0.0
531,0,0.983071,31,0,1.322863,2919.78,30,0,10,0,1.0
532,0,0.248189,32,0,1.380905,,30,0,3,1,4.0
533,0,0.348051,58,0,0.729912,4252.82,30,0,5,0,6.0
534,0,0.763133,27,0,2.011506,4992.42,30,0,3,0,3.0
535,0,0.200208,53,1,0.703139,,30,0,1,5,0.0
536,0,0.425111,66,0,1.194497,3905.48,30,0,1,0,0.0
537,0,0.784089,58,0,0.673026,,30,0,0,0,0.0
538,0,0.460775,22,0,2.085769,9682.84,30,0,2,0,0.0
539,0,0.275618,24,0,1.417447,,30,0,0,1,1.0
540,0,0.344973,36,0,1.865587,3974.32,30,1,3,1,1.0
541,0,0.25138,73,0,0.748157,2975.1,30,0,0,0,2.0
542,0,0.37676,48,0,0.506501,5355.59,30,0,0,0,1.0
543,0,0.465405,64,0,2.548371,3668.82,30,1,5,0,0.0
544,0,0.378132,67,1,0.633246,5408.93,30,0,1,0,0.0
545,0,1.117195,59,0,1.905084,14781.69,30,0,4,2,2.0
546,0,0.37111,33,0,2.568854,4366.55,30,0,7,1,1.0
547,0,0.26658,53,0,3.777423,11741.29,30,0,4,0,2.0
548,0,0.341828,66,1,0.575094,,30,0,2,0,0.0
549,0,0.02367,55,0,0.814049,3146.1,30,1,2,0,5.0
550,0,0.279261,46,0,0.334671,4766.43,30,0,2,0,0.0
551,0,0.9625,71,0,1.299344,5369.69,30,0,0,0,0.0
552,0,0.596843,24,0,1.255557,6815.34,30,1,3,0,3.0
553,0,0.396584,57,0,2.170299,4140.96,30,0,0,0,1.0
554,0,0.564151,73,0,1.266359,6398.35,30,0,2,0,0.0
555,0,0.638877,56,1,0.697489,4140.89,30,0,1,1,2.0
556,0,0.471263,28,0,2.585939,3153.82,30,0,0,0,0.0
557,0,0.425758,65,0,1.318785,6253.53,30,0,2,0,7.0
558,0,0.355606,57,0,0.945529,,30,0,10,0,1.0
559,0,0.446412,67,1,3.217475,4064.62,30,0,6,0,1.0
560,0,0.367048,45,0,2.459455,,30,0,10,0,0.0
561,0,0.337445,67,0,1.745153,,30,0,0,0,7.0
562,0,0.343042,66,0,0.474414,9982.35,30,0,1,0,3.0
563,0,0.399928,50,0,2.810837,,30,0,1,0,1.0
564,0,0.20537,49,0,1.978182,4992.07,30,1,6,1,1.0
565,0,0.309399,41,1,1.366737,7884.37,30,0,2,0,1.0
566,0,0.5317,50,2,1.131979,3346.51,30,0,10,1,2.0
567,0,0.841012,66,0,0.765865,,30,0,10,0,3.0
568,0,0.482069,47,0,0.637204,1333.81,30,0,1,0,0.0
569,0,0.143503,73,0,0.693945,6380.6,30,0,1,0,0.0
570,1,0.404685,35,0,1.561333,7196.4,30,0,2,1,0.0
571,0,0.466787,25,0,1.661689,6991.5,30,0,0,0,0.0
572,0,0.557494,60,0,1.061176,,30,0,0,1,2.0
573,0,0.256424,55,0,1.140546,8654.5,30,0,1,0,1.0
574,0,0.475817,40,0,2.010693,,30,0,0,0,2.0
575,0,0.607412,45,0,1.601616,2464.3,30,0,2,0,2.0
576,0,0.301128,45,0,1.023091,3535.62,30,0,1,0,0.0
577,0,0.265499,56,0,0.568633,3982.75,30,0,3,0,0.0
578,0,0.375572,33,0,0.527538,5019.5,30,0,5,0,0.0
579,0,0.365549,29,0,1.779542,10874.59,30,0,0,0,0.0
580,0,0.33284,44,0,2.546251,3043.44,30,1,1,0,7.0
581,1,0.516977,64,0,0.755629,,30,0,0,0,0.0
582,0,0.319874,36,2,0.955034,7774.22,30,0,5,1,0.0
583,0,0.583856,22,1,0.49733,4720.78,30,0,0,0,2.0
584,0,1.097642,56,0,0.723507,3760.43,30,1,4,0,7.0
585,0,0.13098,27,0,0.580421,3638.71,30,0,4,0,1.0
586,0,0.29967,72,1,1.819253,,30,1,4,0,0.0
587,0,0.122789,35,0,2.790705,10753.39,30,0,7,0,2.0
588,0,0.127808,45,2,1.298083,5762.66,30,0,4,0,0.0
589,0,0.110741,68,0,0.911209,4083.85,30,1,1,0,1.0
590,0,0.13664,61,2,0.462097,2570.15,30,1,0,1,
591,0,0.131201,61,0,0.564133,3584.58,30,0,6,1,1.0
592,0,0.515985,60,0,2.919041,7473.35,30,0,0,1,0.0
593,0,0.580833,54,0,3.369932,4260.1,30,0,1,0,1.0
594,0,0.505826,38,0,0.691713,1277.12,30,0,3,0,0.0
595,0,0.080017,67,0,0.729327,4391.72,30,0,3,0,0.0
596,0,0.65493,68,0,0.716499,10912.9,30,0,2,0,2.0
597,0,0.184803,59,0,1.069383,,30,0,1,0,0.0
598,0,0.505425,69,2,0.881392,1712.56,30,0,3,2,0.0
599,0,0.544482,40,0,1.936856,,30,0,1,0,0.0
600,0,0.259428,59,0,2.348237,4948.89,30,0,0,0,0.0
601,0,0.058585,53,0,0.784803,,30,0,0,0,1.0
602,0,0.512766,55,0,0.362668,2186.31,30,0,1,0,5.0
603,0,0.430814,30,1,1.518445,10828.24,30,0,0,0,2.0
604,0,0.187474,68,0,1.59525,19390.01,30,0,2,0,0.0
605,0,0.412328,42,0,0.587093,8172.22,30,0,2,0,2.0
606,0,0.411392,45,1,1.818875,1896.59,30,1,0,0,1.0
607,0,0.343864,74,1,1.136941,13984.59,30,0,0,0,7.0
608,0,0.842028,55,1,2.691199,3068.81,30,0,0,0,0.0
609,0,0.562853,66,1,1.984394,8296.1,30,0,10,0,0.0
610,0,0.344313,71,1,2.32334,5658.38,30,0,3,0,4.0
611,0,0.032437,36,0,1.209143,5313.22,30,0,0,1,2.0
612,0,0.474694,49,0,2.515507,3223.87,30,0,0,0,0.0
613,0,0.779269,37,0,0.808762,4854.06,30,1,0,0,1.0
614,0,1.216336,68,0,1.197452,7556.44,30,0,0,0,0.0
615,0,0.429625,27,0,0.9554,3367.63,30,0,1,0,1.0
616,0,0.460462,74,1,0.75726,4200.63,30,0,4,1,8.0
617,0,0.401735,31,0,0.668158,6410.18,22,0,0,0,0.0
618,0,0.446354,54,0,0.789982,5844.34,30,0,2,0,0.0
619,0,0.460644,71,0,2.326996,6843.27,30,1,0,0,2.0
620,0,0.473174,68,0,0.572276,,30,0,5,1,1.0
621,0,0.509776,72,2,0.814402,10554.8,30,1,2,0,3.0
622,0,0.512349,73,0,1.977277,6633.74,30,0,1,0,2.0
623,0,0.426806,32,0,0.853221,,30,0,1,1,1.0
624,0,0.417131,42,0,0.639403,5428.07,30,0,6,0,8.0
625,0,0.457611,64,2,2.416472,8973.97,30,1,4,0,1.0
626,0,0.629628,31,1,1.391589,7291.35,30,0,2,1,0.0
627,0,0.117441,73,1,4.146898,5697.23,30,0,0,0,0.0
628,0,0.47383,29,0,1.679566,8969.81,30,0,0,0,0.0
629,0,0.041126,24,0,2.011396,6352.94,30,0,1,1,1.0
630,0,0.271307,51,0,0.480787,,30,0,3,0,4.0
631,0,0.091325,24,0,1.217727,,30,0,0,0,1.0
632,0,0.350144,54,0,1.811498,,30,0,1,0,0.0
633,0,0.072604,38,0,0.826053,6760.46,30,0,10,0,0.0
634,0,0.19191,51,0,1.101248,1684.06,30,0,0,0,0.0
635,0,0.708786,62,0,1.412818,3566.41,30,0,0,0,0.0
636,0,0.365869,23,0,2.109152,11596.31,30,0,4,1,1.0
637,0,0.065949,52,1,0.754503,8940.24,30,0,0,0,0.0
638,0,0.410347,70,0,0.786364,5418.57,30,0,4,0,
639,1,1.05,40,4,1.907363,5900.64,30,0,0,0,0.0
640,1,1.044997,73,3,1.624401,10836.19,30,0,10,0,8.0
641,0,0.254889,34,0,2.322836,7882.73,30,2,6,0,1.0
642,0,0.545483,30,0,1.409525,,30,0,2,0,1.0
643,0,0.364691,58,1,3.178059,5217.33,30,0,3,3,4.0
644,0,0.43496,70,1,1.551022,7265.37,30,0,4,0,0.0
645,0,0.26858,48,0,1.378826,,30,0,1,1,3.0
646,0,0.199806,53,0,1.877732,20466.44,30,0,7,0,
647,0,0.106781,32,0,1.328667,7308.9,30,0,3,1,3.0
648,0,0.54836,48,0,0.991355,5385.15,30,0,0,0,1.0
649,0,0.700296,68,0,0.474592,4485.49,30,0,0,0,1.0
650,0,0.530819,71,0,4.028849,12263.89,30,1,2,0,2.0
651,0,0.378919,38,0,1.722893,3560.36,30,0,1,0,1.0
652,0,0.274641,24,0,0.607898,4830.47,30,0,2,0,1.0
653,0,0.910696,60,1,1.329821,6382.45,30,0,10,0,4.0
654,0,0.579298,36,1,0.468824,5174.76,30,0,1,1,0.0
655,0,0.21324,36,0,0.404986,32133.85,30,0,1,0,2.0
656,0,0.447571,62,1,0.872893,3390.64,30,0,6,0,3.0
657,0,0.461214,34,0,1.554676,11776.4,30,0,4,0,3.0
658,0,0.06544,56,2,1.822858,5685.96,30,0,3,0,0.0
659,0,0.394721,31,0,1.285882,3007.16,30,0,3,0,3.0
660,0,0.196843,44,2,1.417204,2863.85,30,0,6,0,4.0
661,0,0.389564,36,0,0.611517,7881.62,30,0,1,1,3.0
662,0,0.167344,43,0,1.20498,5312.64,30,2,9,0,1.0
663,0,0.290238,60,0,0.802474,16035.47,30,0,1,0,0.0
664,0,0.268407,51,0,2.037803,12606.71,30,0,1,0,0.0
665,0,0.448743,26,0,1.41643,3260.88,30,0,5,0,0.0
666,0,0.491881,53,0,0.700329,4970.61,30,0,1,0,0.0
667,0,0.323608,51,0,1.638935,8241.04,30,0,5,0,0.0
668,0,0.929206,54,0,0.253918,,30,0,0,1,2.0
669,0,0.756542,42,3,2.02808,5878.13,30,0,0,0,
670,0,0.466844,53,0,0.746,16294.89,30,1,0,0,0.0
671,0,0.437913,39,0,2.119989,3702.55,30,0,2,1,0.0
672,0,0.036294,22,0,2.754559,7339.97,30,0,2,0,0.0
673,0,0.207011,33,0,0.918195,7838.0,30,0,5,0,5.0
674,0,0.770049,47,1,0.811305,1685.63,30,0,0,0,2.0
675,0,0.092438,30,0,1.474313,,30,0,4,1,0.0
676,0,0.592748,57,3,1.477244,4286.53,30,0,2,0,
677,0,0.334558,59,0,1.888286,2753.51,30,0,2,0,0.0
678,0,0.654996,43,0,1.204899,,30,0,8,1,4.0
679,0,0.604617,65,0,0.93643,,30,0,10,0,0.0
680,0,0.949828,38,0,0.834608,4219.62,30,0,4,0,1.0
681,0,0.521363,60,1,1.105596,2866.46,30,1,2,0,3.0
682,0,0.622947,50,0,0.733436,2623.84,30,0,5,0,1.0
683,0,0.482991,45,0,1.20888,5117.31,30,0,1,0,0.0
684,0,0.114394,44,0,1.264148,18252.29,30,0,0,0,6.0
685,0,0.248617,30,0,1.32099,,30,0,1,1,0.0
686,0,0.466538,33,0,0.812505,,30,0,7,0,1.0
687,0,0.127961,70,0,1.479378,1996.26,30,0,0,0,0.0
688,0,0.430084,68,0,1.820293,3241.81,30,2,10,0,0.0
689,0,0.749315,33,3,0.900289,2970.31,30,0,0,0,1.0
690,0,0.208684,40,2,0.670951,,30,0,5,0,0.0
691,0,0.326993,41,0,1.302315,6697.99,30,0,3,0,0.0
692,0,0.185044,38,0,1.308755,12626.71,30,0,3,0,3.0
693,0,0.141556,33,0,0.906539,6094.89,30,0,3,1,1.0
694,0,0.7087,51,0,1.805628,4771.18,30,0,1,0,1.0
695,0,0.590354,54,0,1.753167,3621.83,30,0,0,0,5.0
696,0,0.93731,22,0,1.059843,13387.46,30,0,6,0,1.0
697,0,0.411682,22,0,1.07113,11170.76,30,0,1,0,2.0
698,0,0.353526,57,0,0.830223,7486.77,30,0,2,0,1.0
699,0,0.924434,65,1,1.898404,2333.01,30,0,2,0,0.0
700,0,0.841414,73,0,0.928762,,30,0,2,0,2.0
701,0,0.854156,73,0,1.094071,4017.74,30,0,6,0,0.0
702,0,0.682129,57,0,0.496547,,30,0,1,1,2.0
703,0,0.226389,27,0,1.162245,5041.15,30,0,0,0,1.0
704,0,0.465825,72,1,0.80148,3430.16,30,1,10,0,1.0
705,0,0.572533,37,1,1.826777,8674.05,30,0,8,0,1.0
706,0,0.25225,39,1,0.63871,6935.93,30,0,8,0,0.0
707,0,0.267534,50,0,0.929712,,30,0,1,0,5.0
708,0,0.089082,24,2,1.821177,3380.79,30,0,4,0,8.0
709,0,0.028917,69,0,1.02949,4713.29,30,1,0,0,0.0
710,0,0.065523,37,2,0.455196,10729.35,30,0,2,0,2.0
711,0,0.403797,43,0,0.257446,10949.03,30,0,1,0,3.0
712,0,0.587598,64,1,2.578491,6127.56,30,1,5,0,8.0
713,0,0.261778,74,0,0.997451,,30,1,1,1,2.0
714,0,0.637769,64,0,1.833281,6900.17,30,0,1,0,1.0
715,0,0.261196,35,0,0.859164,5042.54,30,0,3,1,0.0
716,0,0.263826,52,0,0.848241,7264.36,30,0,1,0,0.0
717,0,0.565288,71,1,1.299102,6034.04,30,0,4,0,3.0
718,0,0.06617,60,2,0.68856,2726.66,30,0,0,1,3.0
719,0,0.164848,60,0,1.494534,9844.73,30,0,5,0,0.0
720,0,0.291993,51,0,1.436872,5678.61,30,0,0,0,0.0
721,0,0.56494,36,0,1.938107,5066.9,30,1,1,0,2.0
722,0,0.98641,38,3,4.531038,,30,0,1,0,0.0
723,0,0.450782,42,1,0.913892,3455.83,30,0,2,0,3.0
724,0,0.441985,72,0,0.606859,,30,1,6,0,4.0
725,0,0.256583,22,1,1.603937,4785.13,30,0,4,0,0.0
726,0,0.47168,56,2,0.540066,5676.11,30,0,1,0,0.0
727,0,0.449972,42,0,1.042215,12260.43,30,0,3,0,0.0
728,0,0.605726,72,2,1.178826,5921.91,30,0,3,0,4.0
729,0,0.469308,61,0,1.246926,,30,0,2,1,1.0
730,0,0.27991,61,1,2.346299,4239.37,30,0,3,0,4.0
731,0,0.611573,31,0,2.278147,4296.66,30,1,2,0,3.0
732,0,0.384846,65,1,1.085759,5670.85,30,0,1,1,2.0
733,0,0.149874,66,0,1.70667,7369.65,30,4,4,0,0.0
734,0,0.161523,38,1,1.013136,,30,0,3,0,0.0
735,1,0.441616,71,3,1.769788,9486.92,30,0,3,0,0.0
736,0,0.55771,59,0,2.217942,,30,0,5,0,0.0
737,0,0.497389,23,0,2.150324,6017.8,30,0,3,1,0.0
738,0,0.284344,37,0,1.200317,7594.82,30,0,0,0,4.0
739,0,0.412574,30,1,2.985832,2911.45,30,0,8,0,6.0
740,0,0.68352,57,0,1.048628,9683.26,30,0,0,0,5.0
741,0,0.458476,67,0,0.519554,2121.22,30,0,0,2,5.0
742,0,0.802917,54,0,0.978301,1957.76,30,0,0,1,2.0
743,0,0.443268,33,0,2.006917,9801.53,30,0,6,0,2.0
744,0,0.272137,45,0,1.452031,9128.99,30,0,5,0,0.0
745,1,0.673627,51,1,2.066125,7446.92,30,1,2,0,1.0
746,0,0.372342,23,1,0.716334,,30,0,0,0,1.0
747,0,0.085649,46,0,1.403822,4107.84,30,1,1,0,1.0
748,0,0.4197,65,1,1.663734,3012.42,30,0,10,0,0.0
749,0,0.674433,43,0,1.618729,2978.69,30,0,3,0,2.0
750,0,0.538662,65,0,2.023603,9359.88,30,0,1,0,0.0
751,0,0.255138,65,0,1.150839,17870.08,30,1,1,0,0.0
752,0,0.7104,50,1,1.745862,6255.73,9,1,5,0,6.0
753,0,0.071629,35,1,3.534884,9152.63,30,0,5,0,0.0
754,0,0.102095,43,0,0.92479,,30,0,2,0,
755,0,0.479849,57,0,2.343255,2747.65,30,0,2,1,0.0
756,0,0.606782,67,2,1.05889,9516.54,30,0,10,1,2.0
757,0,0.238313,38,0,2.509261,7263.64,30,0,1,0,0.0
758,0,0.253725,49,0,3.14407,3756.18,30,0,0,0,0.0
759,0,0.438701,30,0,0.53576,,30,0,0,0,3.0
760,0,0.116245,29,0,4.916064,6838.99,30,0,1,0,4.0
761,0,0.530754,22,1,1.832681,14423.96,30,0,2,0,4.0
762,0,0.731337,29,0,1.121075,1898.66,30,0,1,0,0.0
763,0,0.371938,69,0,1.672224,3682.8,30,0,1,0,0.0
764,0,0.514497,56,2,1.295663,3907.14,30,0,10,0,0.0
765,0,0.021895,72,0,0.985149,2160.85,30,2,5,0,8.0
766,0,0.36017,43,0,5.0,5552.21,30,0,0,0,1.0
767,0,0.41727,50,1,5.0,7544.47,30,0,10,0,0.0
768,0,0.463281,58,0,0.727008,,30,0,4,0,
769,0,0.740102,22,0,0.289074,2800.23,30,0,6,0,0.0
770,0,0.257385,66,2,0.358128,10585.48,30,0,0,0,3.0
771,0,0.668066,32,1,1.702206,1318.12,30,0,4,0,7.0
772,0,0.095192,32,0,2.053668,5669.74,30,0,10,0,7.0
773,0,0.057587,23,1,1.454005,5331.63,13,0,3,0,1.0
774,0,0.135443,69,0,4.471754,7419.9,30,1,6,0,1.0
775,0,0.280554,60,1,0.460118,,30,0,1,0,0.0
776,0,0.810485,35,2,4.069301,4702.01,30,0,1,0,0.0
777,0,0.140282,69,0,0.564446,8377.81,30,0,0,0,3.0
778,0,0.189931,66,1,1.651518,5155.67,30,0,0,1,1.0
779,0,0.161196,54,0,1.50512,6124.45,30,0,4,0,3.0
780,0,0.116129,25,0,0.537698,5766.5,30,0,0,0,2.0
781,0,0.507817,30,0,0.337932,4067.35,30,0,10,0,2.0
782,0,0.193603,44,0,2.472555,3287.86,30,0,1,0,
783,0,0.476773,23,1,1.140178,9522.71,30,0,10,0,0.0
784,0,0.627147,47,0,1.649768,4976.83,30,1,0,1,2.0
785,0,0.427447,36,0,2.268139,,30,0,1,0,2.0
786,0,0.66159,54,1,2.713521,6419.25,30,0,3,0,0.0
787,0,0.523851,44,1,2.091158,2932.65,30,0,8,0,8.0
788,0,0.384463,37,1,1.898148,10136.98,30,0,0,0,
789,0,0.232178,66,2,1.636592,4761.82,30,0,3,0,2.0
790,0,0.959304,22,1,2.354512,8053.31,30,0,2,0,3.0
791,0,0.301404,62,0,1.467627,,30,0,0,0,0.0
792,0,0.146814,63,1,2.235645,5270.29,30,0,5,0,0.0
793,0,0.305965,74,0,0.751474,4174.32,30,0,2,2,0.0
794,0,0.744149,41,0,0.3799,,30,0,0,0,5.0
795,0,0.228146,59,1,1.621176,,30,0,5,0,0.0
796,0,0.739528,50,2,0.64208,3818.41,30,0,4,0,1.0
797,1,0.488082,28,0,1.145921,6922.71,30,2,2,0,2.0
798,0,0.672466,35,1,0.410253,2768.17,30,0,7,1,0.0
799,0,0.302545,62,2,0.798838,4497.75,30,0,0,1,
800,0,0.274818,24,0,2.590436,6839.46,30,0,0,0,2.0
801,0,0.302605,23,1,0.509892,,30,2,8,0,4.0
802,0,0.190114,42,0,5.0,7052.29,30,0,5,0,0.0
803,0,0.702957,66,0,0.858705,2383.66,30,0,0,1,2.0
